StartX,StartY,TargetWidth,Velocity,DirectionAngle,Duration,RectLeft,RectTop,tMouse_X,Mouse_Y,IfClick
110,-151,64,192,240.7173451,792,644.8119809,46.48792198,686,97,1
138,-76,16,64,121.2689146,1258,728.1742124,344.8754871,735,354,1
156,-80,32,256,276.5997233,807,803.4577807,61.25174869,816,113,0
-156,-102,16,256,105.7709809,931,410.755754,481.0148063,436,459,0
-101,151,96,128,339.6914886,544,557.9058173,438.2394871,608,489,1
141,-62,64,64,251.9736954,647,736.2075628,226.6903429,760,259,1
-139,-31,64,192,201.5268566,740,339.1590356,245.7839663,386,292,1
-80,-122,64,256,101.3446353,642,495.7450465,366.7683621,535,383,1
-182,40,16,192,69.96025508,842,504.3998944,541.140503,507,534,0
-111,-122,16,256,80.10080006,775,554.7360115,423.3145677,560,407,0
141,-115,96,128,195.3085114,720,644.3633384,172.7376001,695,216,1
-172,-25,96,64,40.34258043,592,449.286505,311.8742043,505,375,1
-169,-83,16,64,272.136478,1002,465.3660352,205.5773982,477,224,0
-10,147,96,128,76.63186025,597,599.7597175,533.7318,638,562,1
113,-74,16,192,274.3849297,967,759.0956073,94.17916853,768,128,0
-58,125,16,128,317.982836,827,652.1465233,406.5941534,647,426,0
68,-167,32,64,41.33571761,773,728.5083347,209.1137021,744,221,1
-104,-159,64,128,292.1375819,788,542.0144663,75.55753653,577,115,1
-76,150,96,192,359.6814469,552,622.8295105,461.4060432,643,504,1
-111,-87,32,192,5.14283404,691,642.9442641,268.6951426,649,283,1
99,-106,64,192,82.68476462,619,722.0554874,339.2790217,752,335,0
-168,41,96,256,76.8150749,586,457.5718213,496.3037761,505,529,1
31,181,96,256,355.9645974,604,775.782335,482.2215498,775,542,0
-147,54,64,128,268.7640473,679,459.1588046,296.6598722,493,341,1
95,159,96,64,97.66057591,651,681.4176349,512.5031196,756,540,1
155,58,32,64,173.5632765,1015,714.8204618,409.2405449,737,421,1
-147,28,64,256,265.3077331,680,446.8935194,184.1355069,493,248,0
-41,-173,16,128,232.1840579,843,525.369156,94.43782016,540,121,0
-122,-47,64,192,115.1165685,678,430.4012915,399.60124,470,421,1
-44,-137,96,64,319.8901827,645,579.032321,148.8592703,620,188,1
-122,-113,96,192,114.9070119,659,416.0368535,315.2164033,469,348,1
27,175,32,64,230.6598636,671,623.2851548,485.1874293,638,500,1
183,-38,32,192,7.021112259,804,961.1718935,324.9875963,958,344,0
127,-99,96,192,200.77913,741,586.3626337,162.671068,656,222,1
-146,-102,32,128,6.242165736,909,594.4553951,254.7378259,596,272,1
55,-155,16,256,197.3959927,888,472.7898306,129.887055,518,157,0
-24,161,32,128,329.3395008,725,678.1770172,458.654752,682,480,1
-174,-43,96,64,226.0997041,791,383.1051612,232.7392721,417,278,1
-27,136,96,64,154.1050016,559,532.4396141,463.8069616,586,503,1
-28,-186,96,64,287.60506,723,577.8262121,82.42760868,624,136,1
152,115,96,64,3.001799082,676,787.288394,429.2700116,822,480,1
48,127,16,192,154.7331823,869,527.9189307,550.7806653,555,541,0
63,-122,64,128,312.5587117,714,732.6158189,138.8963121,754,173,1
11,-148,96,256,333.4712201,684,759.3252642,85.96103161,787,133,1
157,76,64,256,10.74760533,892,986.1146754,445.9703583,1001,460,1
122,91,96,128,214.8432496,573,654.3917932,361.504452,706,428,1
28,146,64,256,338.6071931,750,814.0024829,404.2673675,818,440,1
-102,-133,32,192,264.1305558,826,505.9171532,54.55356882,524,98,0
55,-181,96,64,187.2990767,672,603.4295771,125.4192137,658,181,1
102,-135,16,64,93.07266309,1229,729.7733481,295.7385752,737,297,1
-21,176,32,192,37.5074446,640,700.0967969,594.525039,701,594,0
-114,66,16,192,20.50190165,874,673.529043,476.1558101,656,475,0
-94,166,96,256,94.4022346,536,487.6285315,612.7205722,536,622,1
-14,-158,64,192,102.6228485,794,560.4583463,319.7761494,600,333,1
-168,-52,16,192,212.681225,832,328.982498,213.3827693,359,231,0
-5,-155,64,192,336.248489,686,720.8492705,121.1413702,737,171,1
-94,161,16,128,46.15666762,838,612.4992542,590.5695851,617,594,1
-103,136,32,256,140.5383751,675,387.4304814,589.9560444,427,591,0
-129,102,96,192,74.73557854,535,490.1093697,513.3374817,550,537,1
-84,-114,32,128,25.93130307,867,639.0229476,278.1498339,645,291,1
13,133,64,128,283.7278506,613,639.7975332,384.0519917,664,412,1
-110,75,64,64,188.8375675,648,458.0242108,396.7845788,492,426,1
98,-84,16,192,77.04988386,1044,774.5323741,461.6599957,778,445,0
187,24,96,128,304.402339,648,826.2766829,266.9601923,857,337,1
92,109,32,192,138.1237853,638,625.6042368,534.0397679,657,534,0
-135,74,16,128,215.3947458,754,417.9546014,369.8362681,438,387,0
138,-80,32,256,194.9378621,763,576.4546697,214.4988892,610,242,0
-176,31,64,256,108.9058259,693,374.3166762,527.4233173,421,520,0
118,-140,96,128,58.67972064,605,750.2357749,238.1234904,792,287,1
32,-148,32,256,74.072139,678,703.9648392,364.0716457,709,357,0
128,120,16,256,338.4861448,1267,1062.559539,352.7341029,1034,378,0
-155,48,32,256,221.8724758,766,322.9133549,261.0505709,358,295,0
82,-104,32,128,125.7612173,4294966266,-5000,-5000,677,320,0
16,146,32,192,303.2492575,817,726.023202,358.7891038,727,393,0
30,-143,64,64,253.0429383,666,625.6271662,144.4215449,670,174,1
21,-149,64,256,115.4917048,615,562.9958015,317.4322548,604,326,1
13,-134,96,192,267.8425236,679,600.1390211,48.96872786,655,121,1
-6,-148,96,256,330.2099436,621,721.2852203,86.55260012,750,168,1
144,112,32,256,31.54369501,1167,1023.061744,612.569724,1018,606,0
-100,-104,96,128,279.6550447,638,505.999279,125.7121422,549,194,1
176,34,96,192,73.26574929,728,807.380992,476.9791611,863,508,1
140,-129,64,128,274.8965153,668,755.2418635,114.466908,791,154,1
175,52,16,128,117.2695237,1523,718.300339,576.0769607,729,569,0
150,-112,64,128,56.31920437,740,809.9385608,293.935164,843,311,1
-47,145,32,192,170.8021285,707,442.7365745,510.7408111,479,516,0
-80,100,64,192,31.78537428,537,616.9134849,483.0972793,626,501,1
-166,-71,64,128,70.38142157,864,478.5452164,359.5256799,508,380,1
33,160,64,64,79.3609298,899,651.4906386,543.8455924,681,568,1
-128,-46,64,256,119.3316624,683,393.828955,435.3563602,433,441,1
151,117,64,192,302.6152874,839,845.5735059,309.7083257,857,342,1
172,-7,16,64,57.74310029,1013,838.2588106,399.2824428,844,404,1
-46,-180,64,64,110.5512446,839,543.4343662,197.5209767,584,228,1
-105,-117,16,256,119.8419491,876,416.1990223,428.1413772,434,416,0
-115,142,96,256,67.72406557,489,525.5180996,572.4410276,573,591,1
183,57,96,192,57.16428864,573,834.691947,461.4971081,876,496,1
-136,19,32,128,175.0857813,690,399.5045769,370.6088572,435,389,0
-142,68,64,64,285.0224031,646,476.6986382,356.134496,513,403,1
-35,146,64,128,162.2315702,664,491.1674782,500.2238192,536,529,1
-57,-128,96,128,330.2089234,669,608.5750331,141.8783971,661,210,1
-138,-53,16,192,245.3688707,823,427.4257389,153.7976824,448,181,0
-33,-126,64,256,27.12028609,616,712.7634921,272.5587009,732,310,1
-125,-117,64,64,288.9897607,707,497.55142,168.7150608,528,183,1
117,-144,96,192,284.6229688,650,740.4328793,47.52533029,770,132,1
81,-136,64,256,252.2058983,649,638.764367,35.47896586,671,105,0
17,-145,32,128,170.8508155,4294966012,-5000,-5000,673,434,0
-20,-126,96,192,319.4981493,643,665.7009111,105.9666272,704,143,1
134,81,64,256,320.0577711,595,856.4582847,313.1545945,868,343,1
-92,-155,16,64,187.2082613,970,478.0392263,189.1634573,491,193,1
140,55,96,192,327.4467401,580,827.0893586,306.2970582,859,361,1
-55,-149,64,192,270.5910534,734,554.4635915,37.12678755,589,90,1
-147,16,64,256,98.99612606,608,436.7095787,497.4308246,463,511,1
157,82,32,64,29.75410336,767,823.766123,450.4469165,837,460,1
9,133,64,64,150.3382913,570,584.9604122,479.2466903,613,507,1
185,-16,32,64,8.171949241,859,862.4295462,335.672616,872,352,1
61,173,16,256,10.35073579,1313,1023.282174,585.3246186,1003,583,0
-130,-35,32,192,223.5234274,900,367.1772229,188.5510858,404,220,0
152,27,96,64,299.3015722,574,761.9350165,307.0422314,812,360,1
184,-37,16,64,347.1970323,929,873.4459247,301.945477,873,307,0
121,-96,16,256,132.5385256,803,613.5617455,407.9648833,634,412,0
124,-84,32,128,174.0285378,708,658.5078071,269.3609443,672,283,1
122,70,64,64,328.8869588,585,761.6361621,378.9060245,797,421,1
96,-157,16,128,170.248559,1092,591.5224268,218.45467,605,227,1
25,-189,32,192,296.8571243,801,718.1798201,18.38584747,727,54,0
-21,179,64,128,331.044755,561,650.4799864,471.8772622,673,493,1
-135,30,16,128,26.46006923,856,594.182664,430.3689531,592,438,0
150,-86,32,256,197.168584,1066,510.3907946,176.5576836,540,190,1
168,-39,32,128,129.4079703,721,733.5844378,376.096103,758,393,1
55,-117,16,64,288.2852148,909,705.4527995,179.1555532,708,194,0
171,-34,96,256,220.5535738,668,633.5655437,167.2430541,699,229,1
-64,170,96,128,59.04528896,607,568.3392448,549.2561397,603,579,1
-103,-135,96,128,138.8283599,743,417.3954652,239.622454,477,287,1
-144,87,96,192,328.6927379,665,555.927205,333.3604928,590,388,1
-151,31,96,64,6.045776571,706,485.6708198,347.7311795,552,391,1
120,-122,16,64,275.7776282,1021,758.4929499,165.8288894,769,177,1
146,-22,64,128,13.36639602,655,835.8317872,325.4443704,862,361,1
43,180,16,128,333.3051429,1061,794.9310627,471.6944471,796,478,1
-122,-96,16,128,319.8481359,1007,607.356853,173.8671842,611,183,1
-76,119,16,128,198.6281103,1037,431.826392,429.1431311,443,436,1
131,26,16,256,295.2012823,880,858.6210334,174.8067648,858,198,0
-175,-76,32,192,35.2197379,787,572.3556196,355.0814741,582,362,1
139,0,64,192,320.3729473,666,845.212199,246.6736648,870,287,1
-109,-131,96,192,229.6282886,670,400.5844497,84.06513035,462,152,1
181,59,32,128,248.1024474,742,769.6022678,314.9345057,789,335,1
135,-118,16,192,14.85839977,994,953.0250616,283.3528417,939,290,0
121,113,64,192,31.31493175,603,826.69411,500.4338273,851,536,1
-127,-63,96,64,113.5251886,677,448.0930831,287.8365477,498,343,1
-57,-162,32,64,297.6912132,742,588.9186491,140.2355645,606,147,1
-136,-90,96,256,321.1561964,650,584.8876392,118.2093418,615,176,1
152,50,64,192,251.3846089,658,719.5778621,257.9946947,750,310,1
56,-172,96,192,96.16357052,675,633.9644255,269.9692635,689,305,1
-114,65,64,256,263.4365358,4294966319,-5000,-5000,498,644,0
62,-123,16,128,90.51844875,946,692.9167164,348.7145996,703,353,1
130,-139,64,256,246.2200379,754,660.3874655,12.86201813,694,70,1
-48,141,32,192,191.7523131,885,409.3458544,450.3288686,437,470,1
-131,45,32,64,105.0083888,757,480.5840448,435.3098534,493,443,1
139,16,32,64,154.1986511,716,722.4269352,379.6149644,744,394,1
-107,-70,64,256,121.8431545,724,404.5068692,413.366077,439,426,1
-148,70,64,128,100.6062203,715,443.3512917,486.9082025,474,503,1
-110,90,16,64,4.616846649,891,577.8969566,446.5139045,587,452,1
185,16,32,192,350.3184541,953,986.7056514,329.683122,986,350,0
-51,147,96,128,263.6453127,598,532.5452888,383.0825989,581,439,1
60,-119,32,256,206.0228355,1012,450.7232712,111.1082242,486,124,0
154,-93,96,64,218.3956116,701,710.7679942,191.0798497,761,242,1
20,-133,64,192,215.8586388,704,517.8858536,115.4117311,562,136,1
-75,171,96,256,78.11023619,604,548.7505745,633.8007919,580,653,1
-143,-57,96,64,88.45777093,707,450.2234805,300.4428864,507,346,1
-23,148,16,192,103.5163492,733,576.1709476,636.5711545,590,626,0
-135,-136,96,64,50.72424276,728,486.5894098,212.1824186,531,279,1
-34,126,32,256,127.1905592,630,492.6839627,598.2530204,520,604,1
-30,165,64,64,207.5182065,585,544.5469143,475.5719128,580,514,1
46,134,16,192,39.20316296,1186,852.4043974,628.2567883,865,588,0
151,79,64,128,257.5038698,650,741.0614883,326.0587319,779,375,1
-176,32,96,64,76.06925249,697,426.5372521,386.4812854,483,422,1
-40,138,96,256,33.15700283,516,662.3169357,522.071201,678,564,1
-117,-73,32,192,197.003693,898,345.1011138,221.4911324,352,241,1
155,18,16,256,238.5816412,821,677.5516737,190.8239829,693,219,0
72,-177,96,128,346.7197726,694,748.83438,114.9769119,798,177,1
59,-182,64,192,5.481984618,747,808.5151968,159.5814561,831,188,1
-106,-86,96,128,142.6181576,728,413.1817509,281.6371977,474,338,1
-141,77,64,256,145.3616793,669,328.1953457,500.8919965,343,541,1
-98,-143,16,192,171.6730534,1058,334.942554,238.1349581,359,248,0
155,-18,32,128,355.8866417,4294966890,-5000,-5000,478,466,0
-141,103,32,64,50.26375156,830,516.7845549,487.641349,530,495,1
-148,17,32,128,51.87437064,728,533.6307291,434.4315226,551,444,1
-130,-22,32,256,312.7077067,839,638.8255087,165.0964505,647,193,1
183,-56,16,64,283.8548722,1155,832.6308651,224.5155822,838,238,1
87,99,32,64,131.3446117,699,681.0792698,477.0046177,699,488,1
-146,16,64,64,213.1547517,666,426.036745,320.5068476,462,363,1
-1,-160,96,128,59.94305634,747,639.0459969,235.027433,680,293,1
-43,128,32,64,262.1286925,626,575.5785309,432.7853402,592,454,1
72,152,16,256,179.8550483,1372,355.2102298,504.8823996,391,504,0
177,-23,32,256,238.6635819,979,670.7102513,107.0175217,711,148,0
-89,-105,96,256,238.0473272,670,411.8909212,60.92664284,482,134,1
139,-67,96,256,215.8735819,641,596.712443,147.8863514,653,225,1
-115,-98,32,192,214.4151998,821,379.593339,157.3429758,404,182,1
151,-80,64,128,122.1478162,695,711.776676,323.1410519,748,361,1
-127,117,16,256,244.6879464,790,419.2293789,287.6496029,433,320,0
119,48,96,128,64.06475849,546,740.7086397,421.0868761,791,478,1
-2,190,16,192,299.4420459,797,704.532886,409.9521052,710,429,0
110,150,16,192,221.6646407,818,625.9941372,398.7708983,642,419,0
130,-15,64,192,78.02161567,559,760.5653924,419.3591132,779,445,1
-122,-79,16,256,153.6258973,1030,273.1939762,390.4181509,294,389,0
-74,-141,16,128,117.4525389,1011,498.9639815,324.6368637,515,330,0
-68,-165,96,192,197.9574389,701,396.6182346,105.715743,467,158,1
131,-89,16,128,245.8614105,943,714.3585979,154.4569733,731,178,0
58,-138,32,256,277.4815689,708,705.3700629,28.04440866,725,71,0
-10,-182,16,192,231.5492432,823,523.2821285,45.67545191,545,67,0
171,65,64,64,201.5630518,698,737.2169821,376.4880932,766,403,1
0,-182,16,64,246.9717417,945,608.486207,114.6808477,616,126,1
113,139,64,64,339.4519367,763,767.2088172,449.6790358,796,496,1
-121,-120,96,64,21.6629845,694,513.1124968,208.727091,551,260,1
-139,-62,32,128,119.5609528,827,433.3299812,373.1001845,446,383,1
85,109,64,128,128.2495991,712,637.3547765,507.5866453,679,521,1
144,-95,64,192,149.5360697,636,645.3079977,295.7559544,700,330,1
-144,30,64,64,253.4996948,732,450.6808986,313.0363468,490,340,1
124,-140,32,128,49.07386363,965,828.4418295,296.7790346,838,302,1
-34,146,64,192,330.9230659,577,669.6107893,420.8341209,686,465,1
151,-98,32,128,81.50998272,867,791.4402788,356.1357356,801,362,1
-74,116,32,192,198.7348059,909,385.5294735,404.2184161,413,429,1
-60,130,96,192,19.71143856,615,643.1327144,481.8163053,696,535,1
-158,-97,16,192,58.20368553,872,561.94288,396.8577192,563,397,0
176,-67,32,64,194.0512543,676,758.4490704,266.6007006,776,278,1
7,157,96,64,99.43285272,525,593.4348666,502.4970356,633,556,1
-128,-105,96,192,179.3441438,698,329.336759,208.5415372,397,253,1
-29,149,16,192,246.7820827,767,545.1759524,366.202822,562,378,0
65,122,32,256,64.50653809,605,755.7848587,606.0584964,777,595,0
-100,103,32,64,222.3765222,727,489.8329054,415.8268198,509,431,1
-23,128,64,128,118.1600076,599,549.1468924,522.9779781,583,550,1
-127,-57,32,256,116.5306152,798,406.4532714,468.3658871,428,466,0
-31,146,16,256,249.1424728,1096,500.9464934,235.4018299,520,254,0
37,-136,32,256,85.09093058,840,679.4967878,423.355137,697,427,1
-12,136,32,256,214.7362639,1016,399.0308104,332.3336321,415,339,1
-159,7,64,128,78.85268455,820,469.0350428,436.6749519,508,465,1
-63,124,32,192,142.5681215,863,431.2412676,567.3224883,454,559,0
-153,13,96,128,168.7381749,722,348.3588508,343.0490937,411,391,1
-130,-75,16,128,88.1142621,973,506.1093003,401.8108474,520,411,1
128,-136,64,128,124.8320717,700,685.6045528,264.4230082,722,313,1
-158,93,96,256,21.5834974,564,566.8688449,457.5622337,618,505,1
-89,-163,64,256,104.8845425,748,468.8285594,353.7630629,520,370,1
-123,-79,16,256,54.73375532,4294965922,-5000,-5000,688,411,0
-167,-47,16,64,333.2193418,1000,522.3798834,276.0396438,534,282,1
-45,-175,96,64,104.9769251,705,535.3513692,180.5434197,591,245,1
8,-130,64,256,115.2763026,771,532.4177306,375.0091052,575,390,1
-6,-165,96,256,163.0894787,742,401.9827772,202.9456195,456,258,1
-114,-97,16,128,229.9509117,1050,432.0224743,152.7140741,442,158,1
-174,22,16,64,307.7494995,968,495.9488033,324.987557,504,334,1
-123,98,96,256,133.3877375,596,364.9244879,520.1039615,420,567,1
152,80,32,192,322.3640722,1031,933.5925376,302.4799064,929,333,0
39,123,96,128,140.8981309,760,556.4045031,495.6261565,578,557,1
130,31,96,64,109.669494,648,708.1318383,381.7973496,758,430,1
54,146,16,256,201.1366316,965,457.1310894,409.5186834,491,428,0
-150,-43,96,128,120.6554381,700,395.8472617,346.8679635,455,377,1
-82,-169,64,256,170.0007626,829,319.1569356,195.4691744,371,225,1
-178,-36,16,64,235.9285887,904,421.4996137,267.9454987,436,277,1
64,178,32,128,54.37827679,4294964783,837.1023894,728.7006444,67108863,67108863,0
163,-1,64,128,4.11115369,811,874.9417718,334.4709773,897,358,1
150,118,96,192,243.5973857,657,686.7808995,318.7745866,758,381,1
-71,-126,16,64,278.4028626,995,570.4068383,162.3190313,579,176,1
88,97,32,128,241.506105,797,662.9702669,350.675515,682,382,1
-71,-106,96,128,25.69126766,677,599.4564542,243.7438156,647,280,1
51,178,32,128,96.55616092,716,664.5177297,613.2067747,685,602,0
-114,146,16,128,34.92504528,789,599.4674689,554.8854514,604,555,0
-118,-99,16,192,355.116039,909,690.6289355,237.9073653,676,250,0
76,-121,16,64,70.25593023,947,728.4814254,288.0640649,737,296,1
-164,-59,64,128,343.0754453,739,533.756413,241.6878945,566,271,1
92,-127,32,192,226.8278992,826,606.8817653,100.6874371,637,127,0
-13,140,64,256,156.0002337,668,441.5728459,536.3094203,496,560,1
164,-44,64,64,6.257915332,651,812.9706157,288.4927402,845,322,1
-106,88,32,128,55.05218114,762,573.5999412,511.5590612,590,516,1
-122,-141,32,192,308.4090983,837,601.7231852,77.22168869,604,105,0
165,-72,32,256,355.2635842,834,998.4302077,254.647687,1000,270,1
7,-167,16,256,359.0873454,805,842.2361916,181.7624117,837,196,0
-53,152,16,256,20.49302672,787,768.2042328,574.7143187,760,558,0
-31,-144,16,64,77.40058353,877,613.1754596,262.4724811,617,268,1
-16,187,96,192,97.00908008,602,561.8789728,613.8560555,622,650,1
120,-148,32,256,235.3257732,857,618.7364154,14.9224285,659,45,0
115,-89,96,256,74.75592812,590,746.4046601,367.593571,792,403,1
35,128,96,256,117.7473366,602,553.9584761,578.8447645,620,594,1
71,-120,16,256,284.2614242,805,753.571166,33.0418424,760,69,0
-48,132,16,192,13.90243734,754,723.464919,518.5203743,728,522,1
-30,144,16,192,302.8815292,831,688.7876168,361.7518932,685,381,0
-126,33,32,64,280.1616528,791,506.8225778,327.7771735,521,343,1
-116,60,32,128,109.5328347,709,477.5849118,489.7333864,497,492,1
78,-113,32,64,242.8640246,804,678.8523526,185.8354819,690,209,1
-29,-163,16,64,133.1979973,908,563.5777096,230.983416,578,238,1
-160,31,64,128,313.1757758,844,521.8101862,280.3335108,549,314,1
58,-122,64,128,156.4267792,732,580.7140987,243.213034,612,273,1
81,101,16,192,54.64294108,1076,831.6894079,620.2775854,829,614,0
51,-137,64,256,278.7089352,741,687.4862835,5.03526723,713,71,0
9,133,96,128,302.4693119,639,645.2021962,375.5343727,716,423,1
67,-168,96,64,14.72943027,749,705.4167836,156.2027018,757,205,1
-38,136,16,64,25.22229665,813,641.3086384,510.2842463,645,512,1
-108,72,64,256,217.9055373,687,361.5109276,292.1677016,420,331,1
131,-53,64,256,190.0756996,702,559.6412019,243.1298096,623,276,1
-2,-166,16,64,315.5729528,938,672.2443311,144.5922107,677,160,1
-5,168,64,256,296.1536077,645,676.5119729,346.2980836,711,399,1
54,166,16,192,355.9266487,846,849.801932,506.3351059,841,515,0
-139,-47,32,64,84.78874235,919,490.2982599,355.0916154,505,362,1
-137,2,96,256,205.5501661,726,288.2984998,234.3082242,355,289,1
57,-162,96,128,310.7901745,774,713.2438585,75.54696506,756,140,1
-132,-1,96,64,54.81431328,743,487.6355635,350.1966932,544,389,1
-49,149,16,64,350.3549998,821,634.598426,492.2310892,641,505,1
-167,30,96,256,354.9207256,646,592.4624837,327.1154282,623,397,1
-42,179,32,64,12.87917527,731,627.0050643,533.2903216,642,543,1
11,144,16,256,134.6084775,720,513.3825609,627.4010996,534,620,0
-134,-76,32,64,46.83882831,877,528.3325843,308.8755317,541,318,1
-131,-23,32,192,213.7127276,775,368.4259384,237.8794416,390,261,1
-110,-66,32,256,329.6811711,918,714.4327992,160.7881527,709,186,0
3,-161,16,256,322.3579549,855,807.7473318,57.76458495,796,90,0
57,152,96,128,112.3247881,990,601.0350886,580.8065715,665,612,1
-164,1,32,64,83.22275624,812,466.2007823,397.1775774,482,406,1
-155,-64,64,64,196.7144866,717,409.0228871,250.7941129,456,287,1
54,-124,64,64,48.99230419,691,691.2496692,237.638769,720,264,1
-28,150,64,64,155.3123731,603,545.1880687,494.0025923,579,519,1
155,-88,96,256,192.5649065,691,574.7061335,185.5985452,646,240,1
46,132,96,64,343.8138898,697,681.0315491,431.5094909,726,479,1
-32,182,64,192,346.2594408,630,690.6580222,481.9633835,715,504,1
-79,112,96,192,273.3774223,663,520.4535715,297.7014814,566,357,1
-138,90,16,128,4.690879474,775,590.9555942,449.955663,597,458,1
-57,-115,64,64,220.0287352,739,514.9093255,182.6854707,548,221,1
-114,69,96,128,348.0054468,634,556.9445479,364.227662,612,409,1
68,-133,64,128,175.521949,787,575.514142,202.8696769,611,238,1
-105,107,96,128,212.0945657,658,416.1538932,374.5676841,474,427,1
154,-8,64,128,26.9314916,790,850.749102,365.0863407,874,386,1
81,-99,96,64,77.52936762,657,681.960254,253.5153588,733,304,1
22,-172,16,128,167.1971454,980,531.6070418,207.8134106,548,220,0
-62,-155,64,192,229.069652,806,444.6191175,56.0878952,485,110,1
-132,-12,64,256,306.0105158,706,582.1587734,169.9413639,605,227,1
82,-169,96,192,137.5341515,697,577.7768079,231.0668555,634,268,1
69,129,64,256,336.6288691,700,840.1756832,386.4851694,844,423,1
-38,-147,96,128,310.7073471,697,611.4444213,98.23201893,662,164,1
177,-8,32,256,88.54707944,692,805.5587714,515.7361669,823,507,0
2,-176,96,256,269.7017544,699,593.0660879,-43.41166212,644,45,1
184,48,96,64,300.4800579,626,796.3429493,325.4370222,839,370,1
-153,82,32,128,347.1953928,727,560.2924422,405.7057041,569,421,1
-146,99,32,256,81.34579834,686,504.218104,615.2568448,530,609,0
14,-178,16,192,42.28797993,899,774.2226798,290.6244988,772,288,0
-107,-92,16,192,94.80340439,833,511.5747516,419.763175,519,413,0
53,145,64,192,113.5220102,749,604.7617621,602.2033391,648,625,1
129,-110,32,256,224.4291523,790,609.1599798,92.99800384,635,125,0
-173,47,16,192,243.4954709,838,386.8643798,254.346965,407,276,0
-54,164,64,128,18.02493057,639,630.4354424,516.8721558,661,543,1
138,-101,16,256,277.0962478,776,794.597849,53.41117228,808,90,0
-61,179,96,192,5.685032031,623,647.882704,502.6356069,695,563,1
-140,50,32,128,18.63126202,843,587.2121826,428.7974418,592,437,1
-112,-135,32,128,293.8739112,922,559.5081759,101.6597811,571,131,1
-87,-110,16,128,216.7631287,931,451.1398968,171.8778313,467,188,0
180,20,16,128,342.4776753,900,921.7970375,337.3340871,918,343,0
-90,125,64,64,88.01296546,606,519.3696858,492.4788071,549,533,1
-150,118,32,64,354.2789818,796,523.9810337,456.9927114,533,477,1
-123,-51,64,64,336.2488427,754,528.9338517,257.6675834,561,289,1
137,-41,64,192,78.10351675,638,769.9823961,405.5860387,792,431,1
-3,163,64,256,302.0038224,653,692.8965523,350.3569918,720,411,1
11,159,96,192,26.13155294,570,700.3629652,518.7641287,746,565,1
-170,-37,64,192,293.9064243,744,496.4485335,159.143304,526,207,1
-142,114,64,192,24.47132574,598,569.4032256,489.0610822,605,529,1
-137,-119,32,192,309.0494826,836,586.9296918,101.8147873,589,137,0
-55,-132,64,192,89.1304252,803,555.3131548,348.4007248,583,363,1
-112,105,16,128,182.4862042,835,415.0106768,452.4413947,431,462,0
-161,33,96,192,272.0925012,694,435.8610522,211.9563784,495,274,1
-60,128,64,128,296.7010016,628,584.3521396,383.7249633,624,418,1
-157,26,64,256,221.0305338,754,305.1775725,227.1020005,352,273,1
89,131,32,64,57.15455859,1870,777.4395705,574.8166935,792,576,1
-51,142,32,128,83.34388379,707,583.3926783,575.0572619,606,577,1
112,-92,96,256,81.03900928,673,730.3673346,387.2135443,769,415,1
-45,134,16,128,168.6090119,812,486.9350752,506.1602497,504,518,0
57,153,64,128,237.8981914,612,623.6196364,415.0386736,664,456,1
79,109,96,64,104.473766,590,661.3991822,458.1938536,712,514,1
-161,-74,16,128,182.9094366,977,345.8668858,271.6403674,365,282,0
-76,-165,32,192,194.5793282,948,373.8044454,133.6925627,410,159,0
68,-162,16,128,35.09595077,953,800.5371778,260.6480978,798,262,0
78,-129,96,192,66.05199441,670,721.2823378,298.4638946,766,337,1
106,-95,96,256,88.46762939,826,703.6477728,428.1215013,747,445,1
-50,127,64,192,38.10863661,684,661.2716305,536.0004424,685,556,1
78,-132,64,192,36.44505983,708,795.2442461,276.6744952,812,303,1
11,186,32,192,270.3962804,758,635.9915745,386.6365491,654,426,0
-171,10,64,64,97.79188764,750,430.4402946,385.9374947,465,405,1
-137,8,16,192,249.4753233,847,438.5793121,209.2939181,452,237,0
122,101,16,64,162.4591769,870,700.8064626,469.8135353,714,475,1
65,116,64,192,68.40091062,634,717.4995315,556.3982061,735,576,1
-25,136,32,128,151.350022,696,521.0099229,522.6098641,550,536,1
-6,187,96,128,243.7200248,591,551.9710632,430.0870531,610,488,1
-150,-24,32,256,39.01072821,670,606.810749,427.5892051,616,426,0
-88,-115,32,192,113.9942258,752,476.6618223,362.3118844,495,361,0
-35,128,96,192,20.43657309,534,654.0782218,476.1736214,698,510,1
-139,-24,16,256,44.97161487,804,636.9422041,471.7996528,638,463,0
43,186,96,128,121.627245,623,593.6001189,565.2229009,647,612,1
97,-157,96,64,214.6282427,724,651.1605354,128.8687639,707,181,1
18,-174,64,64,148.1814509,748,584.8268798,179.5468736,619,217,1
29,-187,16,128,248.4434658,781,624.8751144,73.55633753,638,96,0
-86,-104,96,64,212.5815445,662,470.115424,185.067139,523,252,1
-140,-38,32,192,4.614081795,625,602.8913822,315.5951836,600,332,0
134,-101,96,256,275.8234011,678,743.7297913,37.15968967,793,104,1
79,124,32,256,7.125751771,1233,1014.700215,506.9665903,1008,517,0
110,101,64,64,348.389544,611,755.5768787,421.2794278,788,451,1
-155,-7,16,256,312.1228903,875,625.6988539,180.5638293,613,210,0
28,184,96,256,169.3048576,613,464.0665553,525.4502383,537,586,1
109,-83,96,192,286.121319,694,737.6704314,102.1295067,792,167,1
-74,-130,32,64,238.8667735,793,523.6634251,170.3985492,543,197,1
