StartX,StartY,TargetWidth,Velocity,DirectionAngle,Duration,RectLeft,RectTop,tMouse_X,Mouse_Y,IfClick
-153,81,16,256,261.4854626,831,447.8139977,224.6911497,460,259,0
-86,129,16,64,202.162831,1556,454.4010836,443.6884746,469,453,1
181,-49,32,192,295.2248528,930,881.7116808,132.1627568,870,169,0
-135,-58,96,128,181.7799187,729,366.0342986,251.1732009,425,302,1
-4,-160,96,64,45.72943783,706,618.9775735,183.7765452,675,236,1
-82,152,32,256,264.5458298,761,523.4074325,301.2763449,536,351,0
70,-164,96,256,32.89897952,668,802.9163716,239.1593289,834,285,1
-58,-166,64,64,209.9451374,751,509.0036851,138.3830781,547,170,1
132,-86,96,64,179.1296226,692,679.8076083,226.6713761,735,273,1
12,-140,96,64,330.0686259,706,642.6908666,149.7235643,701,204,1
-111,-92,96,64,229.6804701,677,452.8096863,186.7820833,506,251,1
151,90,16,64,111.8543467,4294965113,735.3522093,560.6771998,67108863,67108863,0
68,-133,16,256,161.4079134,784,513.867735,281.61181,535,283,0
-156,-98,32,256,146.9495478,805,296.2708758,357.7373103,325,358,0
105,152,16,192,149.5580112,1158,546.6227262,615.8813039,564,614,0
-76,-110,16,64,73.48685266,1055,575.1588926,306.6248788,580,306,0
-115,-149,16,256,239.6894147,901,400.3159358,3.403817353,426,56,0
4,176,32,128,191.0398795,761,533.1472005,501.4939594,558,517,1
-85,-100,32,64,320.8512956,948,586.0481257,205.6985727,596,229,1
86,129,32,128,108.3440692,1104,666.1790461,605.1612508,684,602,0
185,-36,32,128,202.8542545,838,710.6685611,266.5556603,743,289,0
-174,62,96,64,173.6112939,717,372.5052473,379.0939738,435,429,1
-64,141,16,64,82.66844824,903,575.3709995,550.2893216,582,551,1
-141,-9,16,256,281.6928176,850,535.1110782,129.8611121,535,161,0
-138,17,96,128,153.7768415,1526,278.6490288,415.3714283,362,458,1
115,96,96,192,246.3572118,766,647.7972737,272.7656883,712,340,1
-127,-109,16,256,128.2963008,890,364.2339519,421.264394,394,406,0
56,-147,64,128,142.7049335,679,594.6670751,233.8081009,630,274,1
184,-40,16,64,159.8126275,984,756.8594965,333.7446712,772,343,1
-176,-10,64,64,288.3893036,828,448.7531725,267.6066971,475,293,1
9,-143,64,128,244.2924176,786,573.4372625,94.51396394,606,144,1
67,-147,96,192,221.8176223,739,553.9244786,70.99347167,611,138,1
-73,134,16,64,324.8923509,1035,613.096088,447.9698425,614,458,1
135,-77,16,192,71.99440702,1171,835.7537933,486.5321554,829,462,0
127,86,32,64,133.9234635,923,710.0985684,472.4680541,729,480,1
37,153,16,192,187.1418334,823,512.6843112,485.4139397,523,484,0
136,133,96,256,282.9332861,613,763.0483053,292.3785594,809,370,1
-135,-98,64,128,65.72473021,765,513.3160847,319.3930856,543,333,1
186,7,16,128,314.1518446,990,906.4893506,267.8512536,906,289,0
67,138,32,192,8.944339607,984,879.0327254,511.5942387,866,517,0
4,150,96,256,91.55545848,647,591.523793,626.8419181,634,640,1
-116,-116,96,64,97.94435513,766,469.3705015,243.5060552,524,288,1
-40,-146,64,192,10.13316824,723,704.3395568,206.3672129,724,233,1
13,-171,16,128,101.6605871,1170,614.6401594,328.1116662,624,320,0
-82,-163,32,192,259.8579436,765,516.1577152,36.53651336,539,85,0
-91,-160,64,128,104.1458478,1433,472.1407478,345.9892498,511,367,1
-177,50,64,256,248.6467484,752,361.1611333,199.3633183,419,255,0
-124,-118,16,64,247.0033268,966,484.1904944,177.8992636,493,199,0
-21,-147,32,128,40.74983733,928,692.8655989,274.4327094,703,283,1
51,-158,64,192,3.286441473,747,803.5990566,178.3031978,819,216,1
-79,-114,32,192,269.5832655,898,543.7447629,57.42365613,555,99,0
130,63,96,64,142.151724,648,689.6093043,400.16854,731,448,1
164,67,16,128,245.8834021,962,745.4958893,306.1843371,756,333,0
-130,-82,16,192,204.6082085,816,359.6956014,204.8232971,382,225,0
145,-1,64,64,61.04230757,760,776.697241,369.8255014,808,398,1
14,148,16,128,303.1198807,864,705.4537467,408.8672736,706,430,0
151,35,16,256,13.83290627,922,1012.365616,443.4772958,991,442,0
-103,-161,64,128,211.7388692,806,418.228055,113.3272006,458,147,1
-79,105,96,128,207.5364262,626,441.6782882,379.8146169,504,421,1
91,-99,32,256,108.0415206,644,663.2005986,404.0299417,683,390,0
137,-29,96,256,292.1584037,662,792.6127658,126.797611,832,206,1
-130,-138,32,256,191.1658453,870,275.1384261,162.7998066,330,193,0
-14,-151,96,128,173.445646,792,478.0462531,172.484354,539,209,1
79,-138,64,64,189.1888613,699,642.4879207,182.7994965,676,219,1
-180,-31,64,192,16.44195401,746,564.6399289,337.3240609,593,375,1
128,79,96,192,122.0180496,784,640.9838803,517.3636271,701,543,1
46,-126,96,192,34.27166218,779,760.8604033,269.7206733,794,313,1
184,26,64,256,193.0798949,684,622.1842782,314.5454536,690,348,0
-83,-167,16,256,110.0001471,973,465.190294,415.2634359,484,393,0
-68,-120,96,256,201.0309085,754,346.210123,123.6427957,424,201,1
-108,83,64,192,315.2019133,573,578.0490386,333.4991297,596,385,1
122,115,96,256,313.4757086,684,834.8833506,299.5073182,853,363,1
-165,30,64,256,198.7823115,769,259.749514,295.6795691,313,344,1
50,-120,96,256,65.13271739,713,717.4042105,354.6876572,763,375,1
-153,-48,96,192,203.4051119,790,300.621138,204.1034606,372,270,1
53,-117,64,128,83.45024847,777,672.36708,310.0031856,706,326,1
-178,-19,16,64,276.0695513,1030,460.9186409,267.9334127,469,281,1
-57,118,64,256,121.4471647,629,468.1453368,581.4868085,523,586,0
-132,2,32,256,52.88520855,691,598.3828426,486.587879,597,474,0
24,-142,64,256,348.0205084,732,816.932595,146.7605434,816,190,0
-32,-176,16,128,342.9095086,1351,765.649421,125.069675,758,138,0
124,-38,32,192,320.3301714,842,872.5740053,202.6874342,870,232,0
79,152,64,128,11.60840398,798,785.0465296,500.1410497,830,536,1
52,-140,32,64,108.3938779,1033,655.4126578,265.9099197,674,276,1
113,-124,96,128,314.8201362,705,767.8766133,124.7273758,811,192,1
72,145,32,128,52.72417928,1279,794.625276,618.5775826,801,618,0
-84,105,32,192,2.056845949,853,702.5811414,454.8389656,696,458,0
-44,-133,96,128,8.134797629,718,640.4957934,192.2214194,698,244,1
-94,-138,32,128,229.7113058,728,469.9518147,135.1652799,500,168,0
156,55,16,256,228.6977213,790,652.6332706,252.927644,671,278,0
186,-5,64,64,219.7590063,618,763.1798743,297.3589753,793,335,1
157,-81,96,64,3.615708278,959,810.018293,234.855741,841,290,1
134,81,96,64,273.3554723,670,728.4783296,350.730108,776,396,1
-127,68,32,256,320.7692728,739,644.8120268,291.3153964,643,316,0
-13,-154,16,64,353.6675043,913,676.7483751,191.5913664,676,204,0
-64,-116,32,256,96.89565013,653,539.6967443,395.8839309,554,394,0
-120,-85,96,64,303.3775047,699,496.256054,190.1823174,550,253,1
177,72,64,64,81.05238982,792,792.7884373,449.4669586,848,470,1
-77,160,32,128,127.6620235,899,476.6072753,595.2024139,494,598,1
-163,71,64,256,275.4160289,677,461.3887858,226.1409203,491,278,1
-126,35,16,256,267.1884292,992,493.5198992,132.8776216,508,171,0
-161,-24,64,128,155.752508,765,359.1057481,343.5888454,372,369,1
157,-42,96,64,308.4417701,626,774.0627462,238.4259973,817,283,1
61,-136,16,256,21.44865605,1126,959.1681585,320.5709943,915,317,0
172,15,96,256,78.97189885,679,797.0408222,496.5363176,845,515,1
-4,138,16,192,189.3621657,993,442.2828474,459.3807073,464,464,0
-140,-115,96,128,203.6812176,848,352.290625,153.2696234,415,200,1
89,-150,16,128,108.8864266,1050,677.1681924,330.121268,693,322,0
-31,180,16,256,187.7433221,1116,319.7353036,493.7549432,348,499,0
-169,57,64,128,340.4511407,676,518.7256149,356.6911439,554,393,1
-90,109,96,64,18.44098746,613,538.7001373,433.237677,593,468,1
-132,-81,16,192,93.00130761,979,490.1573705,458.7265845,500,451,0
129,109,64,192,204.2271129,761,605.4932388,377.823703,651,418,1
-4,-131,32,192,15.20030246,863,777.0894582,255.6811517,785,266,1
147,23,32,128,137.1406944,1319,647.090068,481.9803195,665,486,1
99,86,64,64,39.50114699,653,739.0776355,440.4438406,768,476,1
148,88,96,128,19.22991783,607,813.7472254,425.7246869,854,470,1
-188,-32,96,192,322.6740179,675,507.6337168,200.9779706,545,262,1
164,-38,16,128,31.0940158,958,901.2931899,377.5019148,888,377,0
-124,42,64,128,302.3915386,654,528.9713495,299.1133551,550,332,1
53,-161,96,256,48.91011795,674,759.6065611,282.4228101,798,321,1
-95,-108,16,256,81.64263036,977,573.4341191,492.0081013,582,473,0
140,-123,32,256,335.1929031,922,978.4482565,121.8787588,980,148,0
83,133,64,128,141.2300493,858,606.6233004,528.7677802,644,561,1
-165,-12,32,192,156.9899767,1235,241.8300538,424.2280133,284,441,0
108,131,16,64,15.5668394,1318,820.6771003,505.4751265,822,513,1
-94,136,64,128,325.0521211,580,576.3352527,420.43684,598,460,1
-106,-131,96,192,273.7382002,758,495.6073641,33.95594138,549,85,1
-65,176,16,64,342.6705783,1007,628.3909516,508.8442595,629,522,0
31,-167,32,64,348.8428433,1068,721.800649,163.8250167,731,179,1
-42,-182,96,256,192.492721,805,350.3134582,85.75717424,414,112,1
160,-7,16,192,50.14132549,1394,963.119108,549.9563797,955,541,0
-110,-91,16,192,186.4865806,1404,256.4389966,230.806149,283,239,0
57,166,96,192,267.4463754,746,642.6016135,334.5342122,685,408,1
-54,125,96,256,285.1139668,552,574.4908634,301.8898071,626,380,1
-149,59,64,256,12.39308037,589,605.6533764,419.2252689,618,451,1
-181,13,16,64,171.0184891,4294965237,324.5694375,384.8347324,67108863,67108863,0
-145,17,64,256,277.6380354,780,489.2505315,149.2527389,522,204,1
123,-48,96,128,72.35604943,651,739.773245,341.8878156,790,391,1
-181,48,32,192,28.3111703,1107,628.7880866,492.0833049,627,500,0
-142,-39,32,192,324.9717671,950,633.1986919,199.018465,629,228,0
45,-182,32,192,273.8591487,797,679.1929912,10.89622274,690,40,1
8,145,96,64,120.5350016,626,579.7928535,491.2570552,630,527,1
67,-144,96,128,222.7474969,689,593.9574536,107.880558,652,150,1
-147,16,32,256,58.91917669,932,598.7032804,561.9025892,607,548,0
122,95,32,128,242.049057,885,692.6380845,338.4332027,716,365,1
151,21,16,256,290.3063927,973,868.289271,142.5121773,865,186,0
-125,-28,16,64,276.5731493,1256,516.2177002,244.0054246,521,257,1
143,123,96,64,46.89838374,711,766.0252466,468.1524269,813,519,1
-135,24,16,256,143.8664756,1622,163.79068,619.2791795,198,606,0
14,140,16,64,115.4513994,1386,608.2616681,571.293082,621,575,1
158,-49,64,256,105.5091827,741,714.5972342,464.2370975,759,476,1
79,-108,96,192,116.4732042,585,621.0554747,304.2906519,687,336,1
20,143,32,256,262.0189517,1651,585.3319265,68.55071798,618,101,0
85,-138,96,192,55.91051803,675,749.1013565,280.5353803,794,331,1
157,0,96,192,109.5629056,732,702.5948255,442.5883453,752,489,1
90,119,96,128,77.25439107,754,703.3834651,525.5349753,749,553,1
156,-84,16,128,62.07851096,1137,855.3656895,395.1163379,856,395,0
107,157,64,64,91.37945561,809,713.7521929,536.8177333,737,568,1
-35,147,32,128,100.1754914,945,567.6733537,609.8201187,585,612,1
143,42,32,256,270.453557,701,768.4286639,205.5271907,790,244,0
12,-169,64,192,304.2383018,1233,752.804518,-36.1351888,758,12,1
190,-15,96,256,99.12834807,651,755.6274522,461.1292842,811,484,1
-116,-75,96,128,297.0238628,834,524.5480999,141.817011,578,196,1
97,-107,16,128,66.5265662,969,778.3246381,358.5828922,776,349,0
28,143,96,64,288.4779578,650,633.1453487,415.6624076,678,488,1
166,-49,32,64,148.1350284,863,743.1215147,324.1395388,761,339,1
83,165,32,64,163.9530464,946,648.7227525,525.7624286,661,540,1
157,-52,96,256,169.8722269,736,565.9193596,292.7031977,621,344,1
-127,104,16,192,71.83762051,4294965202,624.6970616,819.3740609,67108863,67108863,0
29,-181,64,192,211.6447728,935,484.3828292,52.94481386,533,94,1
136,-58,64,256,140.2298606,702,606.7418922,384.2380057,656,387,0
108,74,64,256,329.9957744,626,856.2680163,321.0024294,867,359,1
-87,-121,16,256,302.3597162,1041,686.0812876,8.345595008,670,45,0
-139,-79,64,128,32.84417763,876,562.2750639,309.2135164,586,335,1
136,94,32,64,220.2720243,911,715.9051133,400.6418161,731,422,1
124,60,32,128,55.19436554,1075,825.2946905,515.1891512,834,522,1
-22,132,32,64,295.9127326,725,622.2559803,434.308037,639,453,1
177,61,96,128,86.77433106,902,775.3963522,486.4948182,815,520,1
-94,147,32,256,332.2823166,811,710.2887302,396.2753084,697,425,0
108,84,96,192,132.7115112,629,618.2069484,484.6025575,688,512,1
124,80,16,64,64.48253903,1824,806.4129487,537.6101046,808,536,0
-168,44,64,192,115.0031669,1141,347.8177521,569.6569444,380,601,1
101,-97,16,128,197.8392277,1414,561.0326194,199.657411,582,213,0
-149,-117,64,128,211.2537154,920,358.0956014,149.7607547,390,190,1
-116,62,32,128,259.0681239,1108,481.216137,267.3289007,492,293,1
-26,-156,16,192,184.2845189,1406,338.0785234,175.9276823,368,189,0
-119,-72,16,256,219.7936557,1193,279.4112741,85.42502636,306,102,0
-164,83,64,192,203.6204128,1058,255.2852643,328.4724803,298,357,1
-129,-36,32,64,192.3063863,965,435.1945902,294.9533288,455,310,1
136,96,16,64,195.7009746,1105,700.1312711,428.921715,715,435,1
-87,-154,32,64,79.58737915,872,547.0848435,244.8799034,558,247,1
-97,-109,16,64,31.90622104,1199,600.0762494,283.5162018,606,286,1
65,-163,64,64,0.575426705,697,717.3295019,165.4452202,749,195,1
83,-153,16,192,187.6384789,1576,417.6455336,159.1211714,449,172,0
145,-50,96,128,61.45815139,691,779.7016484,340.5098505,826,411,1
-37,185,16,192,185.2471598,1716,269.6560666,507.1213557,296,514,0
8,163,32,64,52.16278522,1073,674.2519164,561.3978485,694,575,1
-150,50,96,256,96.16072737,697,422.5972666,541.7526546,489,560,1
166,-70,16,128,137.6623912,1261,679.8298553,389.6684326,691,385,0
-120,-75,16,128,252.8736585,1374,460.4828196,109.8143193,472,135,0
143,-12,96,256,214.5744624,712,586.8259767,197.8790317,657,256,1
-97,108,64,256,89.55398942,711,512.4234608,618.8581012,540,613,0
-132,-113,16,64,331.9942064,1189,566.5289451,203.6173029,568,214,1
-143,121,32,256,242.3960365,1203,338.2618837,192.0131622,353,232,0
-102,104,64,192,100.5582283,795,477.9805264,582.326783,514,596,1
-179,64,64,128,98.86653748,4294964843,389.5418597,642.909155,67108863,67108863,0
50,163,96,256,326.2853641,665,784.5283999,379.8927627,807,434,1
174,-43,32,192,288.1604688,983,856.8841598,121.4854727,867,154,0
-165,-44,64,128,331.0848422,881,541.8243809,229.4118943,565,269,1
-178,-53,96,64,301.6327554,932,445.3846806,208.0502181,494,254,1
-101,118,32,128,76.68724585,1058,554.1375092,593.5900873,567,601,1
-139,40,32,192,310.8318373,1145,628.8102851,217.5812228,638,237,1
-33,133,16,128,318.2435611,1186,712.4204934,383.7454371,709,402,0
-15,-180,64,64,277.0585252,815,599.4231728,96.12556535,625,122,1
-24,147,96,192,164.2576146,691,442.771966,494.2999923,486,540,1
-188,17,32,192,89.78113229,1200,436.8792036,591.1591655,454,588,0
-87,97,96,192,196.0451488,659,383.006329,373.9148198,440,421,1
145,-27,64,192,133.7847577,966,624.5428024,435.0252805,659,460,1
-131,139,16,256,47.01279136,841,647.3787174,648.0422327,625,647,0
-52,175,64,192,197.0657055,786,414.2082235,459.4720388,465,499,1
-75,144,96,128,206.5178384,656,441.8218389,418.4883228,512,465,1
-53,139,16,192,217.3317032,1285,383.3813072,341.8073623,407,355,0
80,136,32,128,229.62892,643,651.2094338,417.9078229,676,446,1
-106,-140,32,192,4.492355941,886,685.214,217.1375806,693,224,1
-3,-131,64,128,119.6974327,762,556.5723885,281.9114815,593,304,1
-132,122,64,64,236.2093492,732,450.3683879,411.6984366,491,448,1
-13,-137,64,64,267.9047364,620,593.5663358,151.8133849,632,175,1
128,-131,32,64,66.28929346,993,777.6660806,271.4392907,794,286,1
31,-127,96,64,199.1158556,792,575.6018428,168.5722256,627,233,1
-151,-52,64,192,276.245175,871,474.9878114,111.6265581,503,156,1
-108,-85,32,128,151.4033972,1033,400.9890761,321.6971454,424,336,1
-32,-171,64,192,185.7476815,828,417.4562054,141.04196,474,174,1
-119,-55,16,192,99.06182057,1114,479.4182732,507.5560597,485,497,0
115,-70,64,256,151.4316207,587,593.4237319,328.5545339,656,361,1
-7,150,32,192,67.48216787,823,677.0060163,638.7399089,689,628,0
63,112,64,64,349.4471527,733,716.4274191,431.5371784,748,458,1
151,23,96,192,218.6996433,644,646.7530911,257.8926696,714,318,1
-180,49,32,64,200.2195334,1150,375.5794783,367.7996626,393,384,1
-48,-120,64,64,324.1339376,866,604.9120596,175.5296155,649,210,1
127,36,64,256,165.3846143,879,521.0631647,419.7877224,566,443,1
-59,-172,32,256,150.2739984,1232,293.8436166,326.8280023,337,329,0
-114,-84,96,256,140.8654822,887,303.2663911,370.1770295,368,407,1
96,-154,32,256,259.0898873,872,677.9641035,-28.08201312,695,24,0
161,42,16,128,356.7034077,1304,959.2510813,384.4239437,959,388,0
28,147,64,256,170.1987326,703,458.1246716,505.7284563,497,546,1
-43,158,96,128,142.4454884,616,485.8584105,518.5457594,548,561,1
43,128,16,128,32.65414346,967,777.4314459,545.6441098,774,543,0
-143,-81,64,64,35.02767598,815,507.7352803,276.9543395,541,318,1
-172,-50,96,64,196.621926,788,372.7078225,247.8818812,431,300,1
98,112,64,128,72.16829531,1176,751.8794308,582.6264929,784,590,1
-100,-142,16,128,341.8148599,1027,655.2452441,169.514442,650,192,0
132,-56,64,64,343.008736,741,785.0683337,258.2287412,802,294,1
-31,-145,64,256,87.73486967,720,584.1319183,363.3056995,610,379,1
175,63,32,256,356.9455492,980,1047.651383,393.7317673,1019,409,0
114,-111,32,64,70.73034947,841,755.7308879,283.7175742,771,293,1
-147,-80,96,128,55.46490186,804,503.001955,316.2827158,556,352,1
-137,46,96,192,326.4028069,719,568.7841138,282.4100502,605,333,1
161,27,96,256,168.9313819,633,595.7495835,369.7618706,668,411,1
168,-14,64,128,54.65573338,711,828.6972911,388.3052589,853,405,1
24,-170,16,192,34.3266478,883,795.4145714,277.1972158,790,274,0
-160,13,16,192,45.44414601,891,590.6721959,485.5264555,584,480,0
-97,-85,32,64,291.2707204,904,547.9064821,205.2965729,560,229,1
-82,-122,64,192,245.0606401,862,455.9932079,55.45416538,497,116,1
-125,131,64,192,8.669933364,750,624.7786777,480.6190503,643,507,1
163,-46,32,64,52.06180541,822,819.1477063,339.2388034,829,345,1
-154,-72,96,64,3.067684864,792,489.1995887,242.7439099,534,290,1
60,177,64,192,134.96541,704,573.47527,599.6389301,627,630,1
101,-104,96,128,155.8475751,767,604.6357913,247.6242909,659,297,1
-75,145,16,192,193.985922,962,377.4837155,452.2884109,411,471,0
151,86,96,64,201.3990524,731,699.3179507,380.8820255,744,430,1
147,86,64,64,31.17209876,976,807.5908836,445.8151783,838,469,1
-134,18,16,64,328.5925237,977,550.8213216,337.7482663,553,346,1
75,-119,96,128,339.0799111,718,753.2700253,160.0220177,792,219,1
-167,36,96,64,183.9312493,819,373.4597345,344.4580953,429,390,1
-131,-23,16,192,202.0066614,1006,320.7475674,256.1489112,355,273,0
-139,123,96,64,357.2251414,740,501.1161245,432.6678924,552,482,1
-122,-44,96,256,113.1898441,711,398.7068355,434.4208781,466,460,1
26,-144,64,64,353.8473473,856,688.6852991,178.1049947,705,218,1
-135,-2,16,256,295.805153,973,605.0381873,126.5635613,605,170,0
129,140,32,192,257.6956687,839,718.8169974,327.2795148,741,367,0
139,0,16,192,341.9564415,1033,958.1581097,291.0312985,941,306,0
-136,112,64,256,80.48143838,710,502.006432,618.9552037,541,612,0
-47,131,16,64,160.8397431,937,528.8768865,502.5004958,546,507,0
-66,123,64,128,288.3655786,654,568.7315261,370.4805929,598,417,1
-102,-112,32,64,247.9988848,849,501.8290585,182.0779656,522,211,1
9,-171,32,128,22.47971195,846,733.6802938,214.6613824,737,224,1
63,-116,64,128,198.2841377,798,573.8432205,179.8983043,616,223,1
134,100,32,192,57.06015522,1336,898.1416914,660.2961055,897,642,0
123,-80,16,192,159.3063988,952,584.8639719,336.2673349,608,343,0
56,-173,96,192,34.73478378,734,764.3515371,219.6701712,797,267,1
-171,83,96,192,170.3445078,760,278.0958235,419.3128209,351,460,1
116,128,16,64,48.1589903,4294964850,833.3844323,574.820974,67108863,67108863,0
121,-61,64,256,139.6926221,651,600.6289971,375.8949493,653,398,1
-151,-70,64,256,208.8485843,798,278.7879885,159.830238,338,207,1
-122,81,32,128,299.4931938,864,556.0137956,329.5044727,565,360,1
-66,-134,32,256,105.4651333,843,500.5467832,417.6602431,531,399,0
-107,-79,32,192,353.0324416,862,679.7396384,245.1116128,674,269,0
-101,-130,96,256,46.25777919,674,607.7972952,304.0412132,641,341,1
62,-133,32,192,192.1275292,842,526.8755149,176.8066888,561,203,0
29,127,16,256,356.5709879,1122,945.6674723,461.9429794,914,473,0
103,139,16,128,294.3857498,1780,828.9961912,283.6494816,834,308,0
-30,142,96,256,42.2763487,752,704.4064224,583.4724584,741,610,1
41,-180,32,192,99.77827967,893,636.1757344,331.2526963,660,326,0
162,-37,16,64,192.799681,867,739.7250405,302.6693495,753,315,1
-151,7,96,192,38.06744827,701,545.9066459,401.1611158,591,442,1
91,-108,32,256,8.588211149,907,944.4771344,270.6568593,926,284,0
179,55,96,128,264.4963305,731,762.0940603,274.570328,806,335,1
111,-114,96,192,126.5002685,601,634.8050791,290.1592432,694,333,1
138,-45,96,64,345.603078,653,769.6067641,256.8329794,807,307,1
-47,124,16,256,74.92401764,781,637.1473859,669.5894194,656,657,0
-32,143,32,192,21.11091984,798,733.2544534,541.5364893,737,548,1
-135,-131,64,256,278.2993315,847,504.2746064,-17.39714635,529,48,0
70,-162,32,256,301.3694302,818,804.6035613,0.584694549,803,47,0
4,161,16,128,77.01850353,807,658.9564197,612.5818909,660,607,0
-140,22,16,192,177.073364,888,320.008335,382.7928853,352,388,0
-87,103,96,192,221.1993937,676,408.693303,330.69166,478,396,1
-21,155,32,192,53.14727897,805,695.3036501,622.1484298,698,615,0
-113,119,16,128,294.0405319,844,562.8667606,372.6609237,565,395,0
-145,31,64,192,275.1349748,747,475.6967764,217.7095426,505,268,1
-44,-131,32,128,88.82022772,835,582.2144189,320.5283175,598,323,1
-2,-172,64,128,231.2223555,784,543.3438333,78.0091505,585,130,1
156,89,16,128,130.7646373,1611,654.3566264,596.0206668,671,598,0
107,97,16,64,95.44096195,4294965400,726.8630352,575.4126165,67108863,67108863,0
-153,11,96,256,138.9498137,747,292.5120229,450.5654983,371,478,1
113,116,32,256,146.7113652,983,525.7637018,598.6963403,565,597,0
-131,-45,32,128,225.6744494,905,412.4689697,216.5503765,441,246,0
26,-126,64,128,200.1776589,791,539.265029,167.1862517,586,207,1
-158,39,96,128,256.2413471,816,409.3722709,250.4205723,462,314,1
-108,153,96,256,149.4991235,674,334.8729621,552.8456115,414,583,1
2,-129,64,192,72.94453934,788,654.3390423,343.525971,685,358,1
-169,-34,32,64,45.9906191,833,491.9804281,348.2818091,501,358,1
0,-135,96,128,82.18983838,691,604.0274057,264.6865406,657,317,1
137,78,64,192,284.8830303,806,784.922438,255.781413,809,310,1
-100,144,96,192,346.9976914,676,620.1353123,426.412194,652,472,1
128,-2,32,192,164.8662151,910,581.4165375,388.1348767,612,401,1
-115,85,16,64,93.90953225,907,513.0670855,494.5489747,522,496,1
-110,-100,16,256,310.9926503,921,678.5325922,71.88319276,667,108,0
-98,130,64,256,195.7123911,750,324.9293957,405.93581,392,454,0
31,157,64,64,246.7019769,633,623.024039,447.9007102,648,489,1
-126,22,64,256,98.84687287,634,456.5372133,513.5942488,496,515,1
120,-75,64,192,88.67813753,652,730.8169895,375.0800026,771,400,1
134,130,64,192,244.5036897,600,692.5069608,354.2184866,734,410,1
-114,-80,32,64,301.8834767,816,537.6479624,219.5531248,549,238,1
60,166,32,128,324.4434211,770,763.1677641,453.4121467,766,476,1
-140,27,16,64,92.99722713,784,489.3622102,429.3786773,496,428,0
95,-85,64,64,59.66110756,717,726.3052618,282.8200998,751,321,1
143,-54,32,256,181.0810353,755,575.581302,286.3879552,616,309,0
173,-8,16,192,320.7665526,810,926.7701829,244.5682363,912,267,0
-164,-62,64,192,160.771096,743,307.5174189,313.6054779,363,348,1
-63,-121,64,128,332.146813,711,626.6864611,163.8346598,645,216,1
89,161,32,128,166.2350387,744,619.5727257,527.8873671,649,544,1
-102,-152,96,128,210.5424231,715,412.2663185,114.1338023,482,187,1
-10,177,64,192,177.4786133,724,460.950615,511.0349599,522,548,1
134,100,16,192,135.3199673,1117,613.2165561,603.0864699,638,595,0
-77,128,32,128,274.4667849,713,554.0740085,381.4450754,561,403,1
170,-34,16,64,266.021918,894,798.0286936,260.8937478,806,279,0
147,105,96,128,275.057436,701,746.8190753,328.6477405,793,391,1
162,81,32,64,74.07837195,1421,811.0396827,512.7767191,826,528,1
134,-101,96,64,329.9836633,851,772.5162328,184.1261533,817,241,1
-99,-104,32,256,210.2747497,885,332.0334571,127.3535064,380,163,0
26,-159,32,64,13.44784449,850,702.4592877,197.5438664,707,213,1
-139,-130,16,128,207.5488101,917,388.994798,167.7456568,409,184,0
-143,45,96,192,290.7492995,724,497.5290775,228.9049627,542,296,1
101,156,32,128,209.3270787,1292,582.0196802,419.6743086,607,446,1
97,-91,32,192,331.0810172,832,861.1995078,175.5450977,854,205,0
-157,42,64,128,29.86203864,638,522.4388662,411.0162117,550,435,1
-63,131,32,256,332.8628043,726,725.4412849,390.7163902,719,417,0
124,70,64,64,323.7563538,631,765.1014228,373.7346764,792,404,1
-95,-126,64,128,158.30479,836,414.5840033,241.1549514,453,262,1
-82,-162,64,128,235.6041689,871,463.9189841,75.31880963,498,115,1
-57,-154,64,256,252.9930135,849,487.9885119,-32.01144162,528,39,0
-118,-77,96,192,179.4849653,664,345.4048628,236.1559794,420,291,1
34,-181,96,192,205.1519206,754,497.1076809,70.47993534,558,129,1
-86,132,16,128,155.5940785,843,448.3439007,528.3109414,466,534,0
71,-114,16,128,57.7254874,854,762.2701585,331.8485234,761,326,0
124,74,64,64,167.780717,706,687.5852214,411.6184628,726,436,1
-186,21,16,64,61.42848616,906,473.9189336,424.2675775,481,425,1
-179,66,96,128,204.7061851,756,325.6933564,337.8320115,380,394,1
-62,123,64,64,243.1419672,688,526.3979679,412.2920409,558,446,1
8,-139,96,256,137.1835966,745,459.4278742,303.24599,521,340,1
66,134,16,256,82.12143686,776,725.4430299,684.3162476,736,649,0
109,-86,16,256,336.4750828,930,959.6008761,170.8365724,939,190,0
121,80,16,64,158.5933069,862,701.6414516,452.1341163,722,456,0
-136,116,96,256,70.58425491,704,515.6002807,597.0958384,565,611,1
53,120,16,256,158.2880748,749,506.8490797,542.9378163,531,544,0
-24,171,32,256,295.7481839,765,685.7000823,337.3109474,688,382,0
36,-156,96,256,110.6544163,737,561.2032762,333.1986269,610,360,1
140,-12,64,256,322.2408113,794,910.6529767,190.0188808,909,238,0
132,56,32,192,51.09604253,927,866.5210992,536.9509429,875,538,0
-135,-39,96,64,317.4906262,755,492.4902763,240.4684702,541,283,1
-11,-177,32,128,95.5355472,948,601.450744,286.1686089,617,292,1
21,128,32,256,358.0551846,719,830.6131361,465.6972322,822,481,0
173,-33,64,64,105.9837258,749,767.9588979,340.5285309,797,370,1
-112,-109,64,256,33.97543465,770,660.0072308,329.5219943,684,352,1
-172,83,96,256,210.0027362,814,243.0377954,292.8195554,308,354,1
121,-61,96,128,215.6524464,718,638.6055051,197.6357035,693,253,1
